order_id,classe_real,classe_predita,probabilidade_predita,prob_0,prob_2
dc3214fc-72bc-4875-93ae-aa899ab9353c,2,2,1.0,0.0,1.0
32cd2d87-28a5-41dc-b9c3-62cceddc5e26,2,2,1.0,0.0,1.0
b1a2543c-a8f9-4595-8312-58b03039c4a2,2,2,0.99,0.01,0.99
c120ee21-c644-4d6f-9c4b-f1a6b8b64cc2,0,0,0.95,0.95,0.05
a27f5f9d-ef04-4176-a2be-babd58e8d06e,2,2,1.0,0.0,1.0
255e4732-225d-40c6-8279-1e731313775a,2,2,1.0,0.0,1.0
5f783ff5-4473-4507-996f-2691eaa9b798,2,2,0.99,0.01,0.99
05e1bf29-8359-435c-995d-38fb79ad8b21,2,2,1.0,0.0,1.0
c20ac39f-277a-4b78-8ce7-2345a6eaec13,2,2,1.0,0.0,1.0
8ff70919-f8a4-417c-9925-24df3bae8185,2,2,1.0,0.0,1.0
25a8c1a2-202d-479e-b9d7-00bd3adfc5e0,2,2,1.0,0.0,1.0
a9ae2be3-f85a-4d68-bb62-0094c143a192,0,0,0.99,0.99,0.01
b5ca9b01-ab49-475b-af17-8c4aa263c237,2,2,1.0,0.0,1.0
c9a5bbbb-e9f3-4cf4-b408-b3f6373aafe7,2,2,0.99,0.01,0.99
0ad591fb-c810-451c-96bc-f635572791ad,0,0,0.97,0.97,0.03
f631df59-573a-4710-bc99-210ce4e8d49f,2,2,1.0,0.0,1.0
63277ee4-7e67-481e-9649-c15c208c291f,2,2,1.0,0.0,1.0
44d5c394-e84f-4e04-8684-3674eef38473,2,2,1.0,0.0,1.0
b460528f-a51b-49a2-880e-aa5428415a29,0,0,0.98,0.98,0.02
7b29ea49-fd98-425e-80e6-4b533949eb95,2,2,1.0,0.0,1.0
6b400a4a-afb7-41f8-b257-bb0ae373505b,2,2,0.97,0.03,0.97
c1c782d9-9546-407a-ba9b-23faca1571d5,2,2,1.0,0.0,1.0
aba0744b-8b9b-4c30-87fa-c3ccfe003638,2,2,1.0,0.0,1.0
8bc7712e-9839-4f0d-bee2-5208c9922e7d,2,2,0.99,0.01,0.99
83b4dd47-a72e-4d95-b9e6-1b4000cc5200,2,2,0.98,0.02,0.98
fb2a58ae-279a-4ab2-acfe-d956f6470132,2,2,1.0,0.0,1.0
f1412acb-538c-4f1a-bf02-cc2b5305d3dc,2,2,1.0,0.0,1.0
3e11f23d-cf76-45c5-bfdd-cbb73c3b1318,2,2,0.99,0.01,0.99
b29b95cf-e7c0-4f21-b4dc-f53e6a2ffbc4,0,0,0.99,0.99,0.01
152cb93f-4655-47b0-9c27-43a69678f888,0,0,0.97,0.97,0.03
4eb69729-d0f2-47ed-b911-3607d1934af5,0,0,0.97,0.97,0.03
77e6ba86-4bfe-49e2-9684-3546ae00e38e,2,2,1.0,0.0,1.0
d0c5a48b-28a2-4f6e-9597-908ae6a49b6c,2,2,0.99,0.01,0.99
a85d1e97-75d1-4bbe-bd4c-fdbb9246d456,2,2,0.98,0.02,0.98
30fc2644-492d-433f-87c8-56f653cf8eec,2,2,1.0,0.0,1.0
f5ec0434-7f49-4261-bbdc-f78e41650a5b,2,2,0.98,0.02,0.98
ff397324-bb10-4298-8079-41bad8dccb18,2,2,1.0,0.0,1.0
8c0a292e-ffee-457b-a96c-157692307c1d,0,0,0.9,0.9,0.1
9b8e7486-880c-4423-b8f3-10c32ba34f2f,0,0,0.98,0.98,0.02
b95004f1-fd4c-4759-8446-52a51bd92365,2,2,1.0,0.0,1.0
38620a3f-7177-4e98-bdc0-de2c457e29f3,2,2,1.0,0.0,1.0
c421e3f3-4375-43bf-94cf-ab1654427dd4,2,2,1.0,0.0,1.0
5b8fcb90-2f3d-40d6-9d3d-c2dfae7cab4a,2,2,1.0,0.0,1.0
82a6b5a7-931d-4758-a40a-9f769980c053,2,2,1.0,0.0,1.0
3a0c1a87-c17e-42fc-8e5e-ca946300a58a,0,0,0.92,0.92,0.08
2f407809-de88-45b8-8ff4-f41a11110643,2,2,1.0,0.0,1.0
a8ad3b6e-242f-4eeb-b664-de404e744dec,2,2,1.0,0.0,1.0
d489f148-9677-4fd7-9bcf-1884fcde454f,2,2,1.0,0.0,1.0
b49f9a72-1951-4a47-96ba-10dbbacf73c8,2,2,1.0,0.0,1.0
58e6433c-7155-45a0-abb3-264c6b3e0763,2,2,1.0,0.0,1.0
2c4808a3-a2af-4629-8aa4-a26ce29e9c1b,2,2,0.99,0.01,0.99
f4647415-4ed9-4206-968d-f918ad533b34,2,2,0.98,0.02,0.98
d00d9c81-e6c2-482d-8bca-a88c7a5f07ac,2,2,1.0,0.0,1.0
c1ed403b-da93-47e8-8943-256679232c1e,0,0,0.99,0.99,0.01
f2194a5a-0d71-4f57-8885-2610bc8dfe83,2,2,1.0,0.0,1.0
faad6c1c-2741-4854-b784-6d8041d7f81f,2,2,1.0,0.0,1.0
96659106-c86b-4ceb-9789-d71c4bb2ae73,2,2,1.0,0.0,1.0
01b2ca30-6b7c-42d3-9a71-f4a3cfa9ae8d,2,2,1.0,0.0,1.0
f6e1077e-179c-4547-a8c3-d6cf75dc6b0b,2,2,0.99,0.01,0.99
43050d08-d07a-4715-a811-db07a64cbcde,2,2,1.0,0.0,1.0
f0657a1a-76b5-4d5e-8fd8-0218b4c416c7,2,2,1.0,0.0,1.0
fa9953d8-a93e-44c5-b3a2-47c50f15c072,2,2,0.99,0.01,0.99
77df175b-9ffb-4d92-b4d4-f470a1b2a2d9,0,0,0.96,0.96,0.04
ae8b40fe-b559-441f-9278-2a14e2098fe9,2,2,0.99,0.01,0.99
97365da9-21d4-40d0-a54e-b1d0e6129815,0,0,0.98,0.98,0.02
ce3adb6d-5216-43ac-a06f-4b8eddaac169,2,2,1.0,0.0,1.0
ee52451a-4401-4c09-aa37-6fd32466b2ef,2,2,0.98,0.02,0.98
f9e2a8e7-4c9f-4505-885e-9b69b7fd827d,2,2,1.0,0.0,1.0
248e82d0-9ab4-4ed2-888f-c04e1ac567c2,2,2,0.99,0.01,0.99
a36c2a55-428a-4221-a3f5-2144aa47a71a,2,2,0.99,0.01,0.99
5e73ddc6-08d0-4684-9e6b-65ac97ffa0fd,2,2,1.0,0.0,1.0
603abd0c-3554-402a-ab21-76e18a24b699,2,2,1.0,0.0,1.0
0d94d291-d44c-43d7-8614-169270cf659f,2,2,1.0,0.0,1.0
421ff090-ea6e-4e22-b183-32c30ac4e9d3,2,2,1.0,0.0,1.0
4e6c1651-fc9b-4990-8d5a-3e594ec63c3b,2,2,1.0,0.0,1.0
02428f97-e8c1-42f7-8c7b-98ebeb4e9c11,2,2,1.0,0.0,1.0
8fe256fa-aad1-4f81-9abf-18806d98a23e,2,2,0.99,0.01,0.99
292b2b29-1d8a-4205-9e20-94ac4b7bcfdf,2,2,1.0,0.0,1.0
7aed76aa-57d3-4e37-9690-4d2675751166,0,0,0.97,0.97,0.03
a8545312-9f94-4003-808a-3719992ee21a,2,2,0.98,0.02,0.98
d366a634-a72f-48a5-b684-6e427abd8d54,2,2,1.0,0.0,1.0
d0e31bb7-f0de-46e9-8754-af3df551b127,2,2,1.0,0.0,1.0
8a32589a-ae09-4aa5-be1c-81c5276f27ee,2,2,1.0,0.0,1.0
41c1fb07-60c6-485b-ac64-72356bdd1d85,0,0,0.98,0.98,0.02
dd65aa02-2244-4d67-9b8f-21674e0c6da9,2,2,0.98,0.02,0.98
20836d50-f657-4a23-8bd5-6aac44e23487,2,2,1.0,0.0,1.0
69ca991f-272e-41e7-91c7-86de33732583,2,2,0.95,0.05,0.95
7e16009e-2d75-442d-9a8f-3018b9dbafe0,2,2,1.0,0.0,1.0
3acf1e40-f235-4cc1-bb17-cc961ee75542,2,2,1.0,0.0,1.0
07ccacbb-14f9-41f6-82b2-cf5bd1d10c57,2,2,1.0,0.0,1.0
d17e8aa5-942c-4907-9e9c-1fcb0c8b699f,0,0,0.99,0.99,0.01
66b45f05-1df3-4bbb-945c-329c984951cc,2,2,0.98,0.02,0.98
f8344fdc-9ed3-46d8-8fdd-b06e8a42ab91,2,2,0.99,0.01,0.99
22515bbd-8b7c-4a4e-9510-0d7f0d7d2c65,2,2,1.0,0.0,1.0
88d56d96-8392-4419-8037-500bbff64d13,2,2,1.0,0.0,1.0
14da1e82-3156-41f0-b640-3a2eb5cfab4c,2,2,1.0,0.0,1.0
f511f77b-5742-478d-9a0c-9dbec2beadc5,2,2,0.99,0.01,0.99
fae23bfb-41a0-4730-bf74-eed838e0914c,2,2,1.0,0.0,1.0
8d4c8ce4-a364-4715-b66e-1ca0f02f6ae6,2,2,1.0,0.0,1.0
bfae6332-ec98-4021-8f78-887c5ab43e44,0,0,0.98,0.98,0.02
5afbb9ba-9d54-4d1d-9e35-55c898dbe419,2,2,0.97,0.03,0.97
13545d47-24c7-48c7-ba45-375fac7bec5c,2,2,1.0,0.0,1.0
4c1a803c-50ae-4936-9193-3341d2493e48,0,0,0.96,0.96,0.04
fc1c7339-3714-4844-b126-1ce0a89cac49,2,2,0.99,0.01,0.99
6ea43939-d237-45d7-9823-894b3cc468bf,2,2,1.0,0.0,1.0
22f3d0e7-bcf5-4a08-ada5-cc339041597d,0,0,0.97,0.97,0.03
8076fc37-2b67-48bf-a78e-c8b2a4321311,2,2,1.0,0.0,1.0
3b0e7269-5e0e-45b8-92f8-b4d46ebff3c1,2,2,0.99,0.01,0.99
1d9cb589-981a-45ce-88df-01fd619810ba,2,2,1.0,0.0,1.0
246e3c96-6e52-4788-aca4-11b55aa1c249,2,2,1.0,0.0,1.0
d1808389-b232-4a04-835a-0bc330f37bbf,2,2,1.0,0.0,1.0
15c7b849-8e47-48db-8038-a0f21ed83531,0,0,0.93,0.93,0.07
76840232-d630-4d2d-97fc-9ecad5d094b3,2,2,1.0,0.0,1.0
7d0dec09-4289-4e29-a513-b13d9e0f7ba6,2,2,0.95,0.05,0.95
77fa3f82-24fe-42bb-b17f-332c48bb3d84,2,2,1.0,0.0,1.0
030b070c-6180-44e5-94f2-6222254179c5,2,2,1.0,0.0,1.0
08f468e6-a882-4e9e-a979-5381fc7133b4,2,2,0.99,0.01,0.99
a5407253-3272-4a72-9bc5-aa704e45439e,2,2,1.0,0.0,1.0
da5dee27-f781-4e7f-aed0-fa501715ead3,2,2,1.0,0.0,1.0
17ec36f8-bd58-48fa-8a88-c3c1f10d13a8,2,2,1.0,0.0,1.0
669c3d9f-7b67-4dd0-baa0-2344e70948cd,2,2,0.95,0.05,0.95
f356a677-8d48-43e1-bc3d-0205513fe8c7,0,0,1.0,1.0,0.0
4f240886-6f60-4401-9a47-77c2db8d4314,2,2,1.0,0.0,1.0
0c16d99f-854e-4a26-bb3f-d6d1312e925e,2,2,1.0,0.0,1.0
1273896b-38be-41f4-af0f-9ef2b23151d7,2,2,1.0,0.0,1.0
335fb896-2aaa-482d-9f39-f20661c3fd6c,2,2,1.0,0.0,1.0
b9eaa643-fbd4-4c27-8e6c-092f41158f9a,2,2,0.99,0.01,0.99
f52b5794-91b4-40fd-afb3-f48e3cb98102,2,2,1.0,0.0,1.0
d7454702-bbc6-4b9b-8e91-121710444d0c,2,2,1.0,0.0,1.0
2cdc8247-5b6a-4e3e-b5f1-c6ab0b6ef3bb,2,2,0.97,0.03,0.97
fb69c0ab-9fc0-4b27-a0bd-798b8361bd24,0,0,0.94,0.94,0.06
0809a5b6-dd7f-4e82-a8e6-a893f1f3ff1a,0,0,0.97,0.97,0.03
e3b4a050-f73a-4cdf-9c57-fe25fe0d845e,0,0,0.91,0.91,0.09
c717ed44-58fa-4c82-8c4a-10b134f2f3d3,2,2,0.99,0.01,0.99
01fe6a44-f89a-4b67-b7b6-310443a785c9,2,2,0.95,0.05,0.95
f6971ff7-7261-4892-be5a-e9d30df2af2f,2,2,0.99,0.01,0.99
ce2b560b-0373-491d-9a3f-5a5b9bd87613,2,2,1.0,0.0,1.0
26481d19-7f3d-4acf-b06f-14d6f3208c00,0,0,0.97,0.97,0.03
a657083a-da15-4b45-a03f-514f57232b31,2,2,1.0,0.0,1.0
7eae6364-1992-47ff-8bd6-feee0c39f494,2,2,1.0,0.0,1.0
ba77dcfb-32c2-4073-982c-a474a40fd885,2,2,1.0,0.0,1.0
5d26192e-bf1e-4213-b205-235ecb7248c1,2,2,1.0,0.0,1.0
8d74cf81-d76a-48c6-8d61-d5acd2bd5ede,2,2,0.98,0.02,0.98
3c066067-6547-4fba-b7dd-f31769cd8a85,2,2,1.0,0.0,1.0
57196a13-7bf8-4ded-9bba-010fc32713b6,0,0,1.0,1.0,0.0
0a6daf96-9630-4cd1-b540-8aed0ca2bf41,2,2,0.99,0.01,0.99
e15d2852-0bd6-43bf-bb57-c0c9382547c0,2,2,0.99,0.01,0.99
2d042e06-7d00-4722-abec-611b436ca061,2,2,1.0,0.0,1.0
c400ac29-7704-4090-875a-1cb8918ac58d,2,2,1.0,0.0,1.0
f80cb3b1-fbac-41d1-80e1-0ad7f00d6fdd,2,2,0.99,0.01,0.99
77c783fd-fa8a-4c81-973d-862562196dcf,2,2,1.0,0.0,1.0
31eb06b2-1b24-4573-831b-d8d81a3dd7e1,0,0,0.96,0.96,0.04
e92f68b1-4f1b-479f-b6db-76d6b315e16f,2,2,1.0,0.0,1.0
e7de436c-3488-489d-a4dd-459328a625d9,2,2,1.0,0.0,1.0
93cab496-2518-4ecd-b326-b6c2b6d6d4c8,2,2,1.0,0.0,1.0
2a1e3ea2-1579-44c3-a09d-4e5019bf9489,2,2,0.97,0.03,0.97
d71ffebf-1466-4d82-9387-f6b89f1548ea,0,0,0.96,0.96,0.04
ad604b64-1299-496f-a4ec-8b7888d00c34,2,2,0.99,0.01,0.99
c9dea142-1331-4483-b60b-2cd119e8d3cf,0,0,0.95,0.95,0.05
6f475d1b-9454-4411-b9c6-9089b1a36046,2,2,0.99,0.01,0.99
ef780bde-3abd-4c5d-82c1-1eb66f6c97a3,2,2,1.0,0.0,1.0
8a8c6dd7-e41d-4fb4-8360-352594b80fa0,0,0,0.99,0.99,0.01
aca09880-1290-4f3d-9363-ac412f0147a9,2,2,0.99,0.01,0.99
073b209c-ba23-4cc5-b073-a23808ff54b1,2,2,1.0,0.0,1.0
5ff46e86-43b4-4009-998d-a1780fbfb914,2,2,1.0,0.0,1.0
824a0ab0-42fb-480c-9499-926088b6dd55,2,2,1.0,0.0,1.0
1206f2bb-cc3f-4a5e-b07e-49c08c12298b,0,0,0.94,0.94,0.06
5314b5a1-22a3-4dfd-b479-13d5f82e2f26,2,2,1.0,0.0,1.0
878f2714-744b-424b-a6de-369598022dc8,0,0,0.99,0.99,0.01
4ff00442-3a33-43a6-8455-649bf8335f4c,2,2,0.93,0.07,0.93
a2da5d04-18fc-41cd-aa20-0bdccc1d755e,2,2,1.0,0.0,1.0
6e5431c9-2beb-4110-bede-c7fce32a6ca8,2,2,1.0,0.0,1.0
718ec610-90c2-4909-a674-b375444c03fb,0,0,0.98,0.98,0.02
ecb63b67-7ab9-4c07-b97a-dd4d8f1ed8ff,2,2,1.0,0.0,1.0
5541f7a1-11ed-41f5-9d4c-334769c9ba78,2,2,1.0,0.0,1.0
ac1f8549-6b0f-443e-a7d6-207b10c6cc19,2,2,1.0,0.0,1.0
adee1fff-5076-45fc-9d1c-3f724455ecf0,2,2,1.0,0.0,1.0
a88b2deb-bab1-4745-accc-dc5778c9fade,2,2,0.99,0.01,0.99
32f8f27f-5dca-4b21-997c-681d596b5af3,2,2,1.0,0.0,1.0
47dd6d02-6537-4eb1-9793-9618ed6baa22,2,2,0.97,0.03,0.97
4e2ea0aa-ff08-4dbc-87af-da8b556a560d,0,0,0.98,0.98,0.02
b0b1d8be-eb03-4d88-a55b-a584505c5470,2,2,1.0,0.0,1.0
7978b0e9-4302-494b-864d-7c427044ef31,2,2,1.0,0.0,1.0
75fd6c68-06db-42f1-9319-cca8ada7dcdb,2,2,1.0,0.0,1.0
343d6233-1cfc-4def-a715-5548b4283869,2,2,1.0,0.0,1.0
095d07eb-f193-4c3d-9f02-28b9307933b1,2,2,1.0,0.0,1.0
ea5fa5b8-6fe4-4e03-bc51-d50eb6acef36,2,2,0.99,0.01,0.99
5205e174-3f85-485d-91e3-5dae900113ec,0,0,0.96,0.96,0.04
06a848d7-047e-4969-a20b-4b52a0e1fd40,2,2,0.97,0.03,0.97
e3c8bc23-208a-493b-9584-6da1c6316164,2,2,1.0,0.0,1.0
c1983149-b8e0-4549-a633-28629091c7f6,2,2,1.0,0.0,1.0
eda099d7-2848-47f8-9662-e61e95c954b3,2,2,0.99,0.01,0.99
34cf4795-5c3b-4f0b-8639-35865d6f8bd4,2,2,0.95,0.05,0.95
31d8e270-15aa-490a-ad22-3986d8c7df2e,2,2,1.0,0.0,1.0
e63c3661-1bc8-4a44-84a9-c3b060b95433,2,2,1.0,0.0,1.0
0d181ac9-3ccf-4d04-aeda-92fe3e9fc994,0,0,0.97,0.97,0.03
9e8b77f3-f0a2-41e5-9960-c642ad09b044,2,2,1.0,0.0,1.0
b1be4f37-013d-4e74-af50-51a3c5127d0f,0,0,0.96,0.96,0.04
6b6655ef-c0cf-4fc5-adb8-d6015140ce15,2,2,1.0,0.0,1.0
2e82c08f-0cb2-4710-ab5e-c07ba96abaf8,2,2,0.99,0.01,0.99
e58356b7-4de5-47fc-ac5f-ab659861e1a8,2,2,0.97,0.03,0.97
d6c2a335-d946-48a6-93f1-7ed28c600cf5,2,2,1.0,0.0,1.0
cd2108f7-281c-4604-af06-b34781f18249,2,2,0.98,0.02,0.98
d756c0b9-9dd6-4ed9-9d2f-2366e481f147,0,0,0.94,0.94,0.06
95b2d115-5abd-4b3c-9bcf-fa758f52aafc,2,2,1.0,0.0,1.0
da26a915-920d-4c5d-abd5-d568b8ea97f9,2,2,0.99,0.01,0.99
6ddde1af-ced3-403f-b9a9-ae6c7c0b0ec1,2,2,1.0,0.0,1.0
5f7422e5-7665-4775-a5f1-162755b84065,2,2,1.0,0.0,1.0
97dc7a4b-cb78-4f87-88d3-b368782672b3,2,2,1.0,0.0,1.0
252b03a6-1381-4802-83ae-df04d7cacd17,2,2,0.99,0.01,0.99
4fa3e1f5-f998-439b-aef9-b18a087246c0,2,2,1.0,0.0,1.0
8921c56b-e1a5-4bc2-9706-1d5407ce27bd,0,0,0.97,0.97,0.03
97101278-37aa-4237-9b2b-796c7c05775f,2,2,1.0,0.0,1.0
6ac2e129-5c4c-4349-8630-5ed24de432be,2,2,1.0,0.0,1.0
74d1de97-9086-422b-b5b9-2e1675383945,2,2,0.99,0.01,0.99
24d0c2e1-3d41-487a-8f60-8d34538cb816,2,2,0.99,0.01,0.99
6a622a98-5267-4c04-b2ef-18ef2daeb06a,2,2,1.0,0.0,1.0
5350b0c6-a91d-4e55-b1d1-4889b0654a79,2,2,0.99,0.01,0.99
b0f335e0-7c9a-47f2-964e-3ff3c2e18369,2,2,0.99,0.01,0.99
fd18ee1b-1687-4b23-9fe1-6bf56f004f24,2,2,1.0,0.0,1.0
8105c0ba-1ba7-47ed-beb0-370b9f07f990,0,2,1.0,0.0,1.0
a63d7b54-cf6b-42bd-ba95-11e96f6d4140,2,2,1.0,0.0,1.0
b7ced342-402e-4ca5-933a-8d9ff0dda63a,0,0,0.97,0.97,0.03
12d6b7c8-b346-422d-8ae9-e314e7864c5f,2,2,1.0,0.0,1.0
de281cd3-6f54-4526-b8fc-01862fca8b21,2,2,0.97,0.03,0.97
91e1093a-fbed-4d02-aa97-0877ca76d81b,2,2,1.0,0.0,1.0
ffb1544b-d954-4be0-bd37-5c872841b82f,2,2,1.0,0.0,1.0
c3bc0e3d-41d3-4c77-a0a5-70d55cefb765,2,2,0.99,0.01,0.99
fef806c1-353d-48ae-bdbb-102adb367f64,2,2,0.91,0.09,0.91
de60cfb6-3c9c-4c33-9eba-0a99a1c5c0d1,0,0,0.98,0.98,0.02
ee854214-624a-4a97-b3a5-fb659b5db882,2,2,1.0,0.0,1.0
de3f8888-9975-4e00-9f0d-89689bc34981,2,2,0.97,0.03,0.97
224b3959-2889-4ded-8874-2d5f5401f7d1,2,2,1.0,0.0,1.0
52cb2815-c219-46a3-9fd7-0e60cfa8cc5a,2,2,0.99,0.01,0.99
ecceeba0-e28e-494e-a531-a4f7b234cc08,2,2,1.0,0.0,1.0
c54ec15e-5f25-4182-8437-f978862702e4,2,2,0.97,0.03,0.97
b1e4b03b-c043-495c-9cbf-7330bf066094,2,2,0.98,0.02,0.98
50b8fb25-1840-458d-a74d-cc6418d1a692,2,2,1.0,0.0,1.0
5c460399-f4c0-4ba1-8d00-ea8002a4ea7f,2,2,1.0,0.0,1.0
32976777-0148-4ad6-a3dc-111667995a11,2,2,1.0,0.0,1.0
19022274-d726-4bf1-a820-1acbebf8afab,2,2,0.98,0.02,0.98
b1fea860-4316-479d-89a6-228d58717ab4,2,2,1.0,0.0,1.0
9fdcc33e-92fd-4c98-94c1-5e01ded246d2,2,2,0.99,0.01,0.99
435d9fcf-0c44-4cdc-9cde-43cdc6539505,2,2,0.98,0.02,0.98
142c0793-9433-4425-8591-5efe86446bd5,2,2,1.0,0.0,1.0
934cf912-da72-4c40-9385-340d059e7e3f,2,2,1.0,0.0,1.0
41c62aaf-fa0a-451a-b839-bc6ca7f189eb,2,2,1.0,0.0,1.0
fbc415a2-2c66-4a5a-a550-330d1cc19910,2,2,0.99,0.01,0.99
dfdf283e-3d99-4e25-b5d7-bf482e8f2753,2,2,1.0,0.0,1.0
2660b008-a085-42e8-91a6-0ec057ed5cf9,0,0,0.98,0.98,0.02
8153db81-6e38-489c-aa3a-7935943017de,2,2,0.99,0.01,0.99
c48ae2a7-9d70-419b-b7a7-22e553bf5ec1,2,2,1.0,0.0,1.0
8717646b-767e-44c0-971f-1c3e51cb7be8,2,2,0.99,0.01,0.99
109e0f55-a3c4-4427-aa77-bfec3fd03020,2,2,1.0,0.0,1.0
fa841f9f-c7de-406c-91e4-15de0a2f9d0a,2,2,1.0,0.0,1.0
f7c6df82-31bd-4f8f-8514-db1719d520cf,0,0,0.96,0.96,0.04
4db0a875-dca1-4301-a46d-b82201fccdc9,2,2,1.0,0.0,1.0
5976f3fc-a709-4edf-b3c4-d90a4466b060,2,2,0.98,0.02,0.98
0ea6f7ee-9588-48a4-a4d3-4811da2b39a3,2,2,1.0,0.0,1.0
99392f66-00b4-49ea-87c9-61433b54fa4f,2,2,1.0,0.0,1.0
de8641b0-8fac-4267-a2e6-0f1640e6d775,0,0,1.0,1.0,0.0
304b5dd8-384e-4fa8-925f-aa73c321556d,2,2,1.0,0.0,1.0
a9c08e61-16ab-4472-a07a-f3b46f5e4ec2,2,2,1.0,0.0,1.0
85388b43-0e6c-4d46-8cb4-767342b4ee9f,2,2,1.0,0.0,1.0
4453b192-a6c9-44a5-bc16-79eb4075cc57,2,2,0.99,0.01,0.99
a3d2a2d4-b03f-4ab6-92c2-34f6b674beb1,2,2,0.96,0.04,0.96
46cc557c-3941-4873-ba33-f165e30eb8e3,2,2,1.0,0.0,1.0
1f27a0ba-8d73-41b6-a4fc-178cc1557c7f,2,2,1.0,0.0,1.0
3d91b136-b0cc-4520-b668-f39ab76218ab,2,2,0.98,0.02,0.98
3dd09504-4675-430b-b7ea-4b1b06f4ddee,2,2,1.0,0.0,1.0
d55ec9ed-10b0-4c87-9124-9ea7f3f54dfe,2,2,0.99,0.01,0.99
0cdc8d12-43fd-4afd-ba02-6d5992b45cda,2,2,0.99,0.01,0.99
4f572f08-6043-4e0e-88e5-1c14e3b8964f,2,2,1.0,0.0,1.0
0db29995-1def-4586-aaa6-d63fe55251f5,0,0,0.97,0.97,0.03
fa85de08-7917-4d7a-a5fb-b674a0e8cbe2,2,2,0.99,0.01,0.99
03745c31-a7b3-4480-a20c-e2a7db91ca64,2,2,1.0,0.0,1.0
a354b981-f88d-45d9-a2b6-f02a216388bd,2,2,0.96,0.04,0.96
03731f10-bd68-4f2b-9e19-1073ee61407f,2,2,1.0,0.0,1.0
f58d6945-1674-4349-8f13-ed37241d0261,2,2,1.0,0.0,1.0
fc2481e2-0557-451e-a1c1-54a861cb1760,2,2,1.0,0.0,1.0
c539479e-dee6-41cb-b472-70451338ab03,2,2,1.0,0.0,1.0
be7e7a70-f91a-4399-b30e-59d4be8e152b,2,2,0.98,0.02,0.98
9152e49b-e7d1-4996-a217-0158cd9ad27c,2,2,0.8,0.2,0.8
2fcdefa9-dfd1-43a4-bf88-e6fb235633ec,2,2,0.99,0.01,0.99
90f28979-6f5c-4d54-8f03-c6ed7956206d,2,2,1.0,0.0,1.0
49756412-933c-4d30-9380-d638164947bc,2,2,1.0,0.0,1.0
ff3d6b25-b33d-47f8-a3e5-c5e367dad698,2,2,0.99,0.01,0.99
eb84262d-ca9a-4c38-94ac-dcb6be6366e1,2,2,0.99,0.01,0.99
aa813688-3698-4d73-b23d-0399d0735b88,2,2,1.0,0.0,1.0
f7849272-a62e-4157-ba49-bd286af493ce,2,2,1.0,0.0,1.0
0592c2c5-fed0-4c27-871e-ca8bf04ca9f5,2,2,1.0,0.0,1.0
6bf241bf-1e81-44b0-afe8-3ee26183f66f,2,2,1.0,0.0,1.0
7107181e-a0e1-478f-853d-fee301a255be,2,2,0.97,0.03,0.97
5c1cebc2-0aae-4fb3-ac45-c7873acf5f4d,2,2,0.99,0.01,0.99
2444198c-744b-47e1-a2ae-56666fb8fa56,2,2,0.99,0.01,0.99
4d351e64-4551-484a-bccc-1b85427053cd,0,0,0.95,0.95,0.05
e46203c8-4043-4f21-a66b-bdc5db8fdbbb,2,2,1.0,0.0,1.0
f194ec23-1648-4fa1-9491-045d577582ac,2,2,0.99,0.01,0.99
6b76180c-f189-4ecb-b261-80ae653452ef,2,2,1.0,0.0,1.0
dddcc8a5-e9ae-4962-88bf-cb12607065be,2,2,1.0,0.0,1.0
80ce668c-cee5-4e4e-9212-9e10fd2f204b,2,2,0.97,0.03,0.97
9ab65e63-d3aa-4f2c-833f-5311b2a83a9c,0,0,0.97,0.97,0.03
16934e76-4512-49a3-a1a1-a2c22c55d080,2,2,1.0,0.0,1.0
e8c94ed2-d7e7-4eb6-8a4f-6f828cc02607,0,0,1.0,1.0,0.0
7155bf94-c2f8-465e-b0b0-6bf58c7f629f,2,2,1.0,0.0,1.0
1027441e-76ba-4c16-8a8f-3a4f6a476a72,2,2,1.0,0.0,1.0
2b02f602-2ed5-4ee6-a9c5-3dc80b0ec6af,2,2,1.0,0.0,1.0
3268e48e-b40b-4774-8716-2915b1511113,2,2,1.0,0.0,1.0
add7bdb5-17f9-4731-a723-3842f45d9d55,2,2,1.0,0.0,1.0
ff2d8991-84d8-40f5-b356-2e5b46d60487,2,2,1.0,0.0,1.0
bd687dea-e703-477c-af4e-e4547460e4d4,2,2,1.0,0.0,1.0
b3b85a47-29c4-462f-9b12-bc95db5cf018,2,2,1.0,0.0,1.0
a5b9f983-2de7-4452-9d6f-95422991b773,2,2,1.0,0.0,1.0
d535cbe5-e305-42ca-b1a3-860984472a80,2,2,1.0,0.0,1.0
4e5c8962-3a59-4b60-bd73-45025641455e,2,2,0.99,0.01,0.99
fb6b2d8f-3515-4b20-b9e3-279c13ec7c04,2,2,1.0,0.0,1.0
e4d8114c-41ef-4e7b-b7e0-094bfdd3366c,2,2,0.99,0.01,0.99
def409e2-3838-480a-9380-a398f5b5b096,2,2,1.0,0.0,1.0
ab7b4e84-fd36-4033-9b12-f4c3c633d1a6,0,0,0.98,0.98,0.02
eca4c1ed-a439-40aa-bceb-fdf8e1eab652,2,2,1.0,0.0,1.0
bab94fd2-f1ee-44ff-b92c-03eb6c8477cd,2,2,0.99,0.01,0.99
84fd29f5-ce43-4cc6-97fe-2eefdc2cbac3,2,2,0.97,0.03,0.97
013a17b8-9f6f-47bc-bca5-a5aa4ed005b1,2,2,1.0,0.0,1.0
