order_id,region,delivery_hour,customer_age,driver_id,items_delivered,items_missing,classe_real,classe_predita,probabilidade_predita,prob_0,prob_2,product_name,category,price
11fe6745-efac-4397-ab09-cbbcdf26f923,0,7885,68,WDID10080,18,0,2,2,0.93,0.07,0.93,,,
366c97d6-68f0-4c80-a19b-0504abe7afa7,2,7488,50,WDID10070,6,2,0,0,1.0,1.0,0.0,"Apples, Beef Patties",Supermarket,25.39
bef7a3d2-1fa3-477a-8279-cbe0ecc5cbd1,2,6079,63,WDID10413,8,0,2,2,1.0,0.0,1.0,,,
1f90eb02-eedc-46b0-a30f-8e3340612970,6,1699,88,WDID10758,19,0,2,2,0.97,0.03,0.97,,,
04a44334-663a-4fd2-aa35-4b942796ae50,4,968,52,WDID10501,4,1,0,0,0.98,0.98,0.02,Chicken Thighs,Supermarket,15.69
37968c1c-d9f5-4d93-8c5a-bbf54f1e9bc1,2,887,21,WDID10291,15,0,2,2,1.0,0.0,1.0,,,
4da74937-baea-4b61-81d9-fac5aca72936,2,7275,32,WDID10692,6,1,0,0,0.98,0.98,0.02,Peanut Butter,Supermarket,19.32
f6bc3e4a-4c4e-4cb1-9cd8-e3792321b197,6,3933,27,WDID10559,3,0,2,2,1.0,0.0,1.0,,,
80791d6d-a56e-425d-a177-dc371660c9e2,6,3050,63,WDID10597,3,1,0,0,0.96,0.96,0.04,Chicken Thighs,Supermarket,15.69
29d2c15b-f3d5-4614-9eed-20b2966fa5c4,4,5358,77,WDID10783,6,0,2,2,0.99,0.01,0.99,,,
1bc158b7-5e73-4acd-b8f1-5cb9f46b7ea8,5,8283,34,WDID10642,17,0,2,2,0.93,0.07,0.93,,,
68d187e3-f8fe-4994-bb2c-ebc5c151369d,1,1763,68,WDID10342,14,0,2,2,1.0,0.0,1.0,,,
29e16ec3-c5fe-4e84-9ea4-c565ef3606fb,1,3869,29,WDID10014,9,0,2,2,1.0,0.0,1.0,,,
da64095d-ee96-4350-a455-718a5d1440f9,4,3229,82,WDID10711,6,0,2,2,0.99,0.01,0.99,,,
d751400f-2ce3-4807-ae1d-e05b2cc62cbd,5,4548,59,WDID10402,7,0,2,2,1.0,0.0,1.0,,,
e9c57b5d-2d30-45b6-9b43-4aab7c38de39,6,3372,46,WDID10532,13,0,2,2,1.0,0.0,1.0,,,
ee2bd71d-7bc1-4440-98d0-9f954ae7d43f,6,5555,83,WDID10641,17,0,2,2,0.99,0.01,0.99,,,
761d9586-4a45-48a0-a50e-333a206439b9,6,7625,38,WDID10492,13,1,0,0,0.94,0.94,0.06,Soy Sauce,Supermarket,9.37
db5b6033-e479-4f9e-9cc0-882da2e51c21,1,5423,47,WDID10703,2,0,2,2,0.99,0.01,0.99,,,
cc6eec8a-761d-4df8-bc39-401f159b3ab8,6,7934,81,WDID10717,16,1,0,0,0.98,0.98,0.02,Romaine Lettuce,Supermarket,14.22
351ae48c-4f73-4974-88d7-c99b0bc80b8a,3,8330,51,WDID10429,3,0,2,2,1.0,0.0,1.0,,,
e8e7d0f6-008e-40e3-a42d-9069d3daa004,0,5775,67,WDID10369,8,0,2,2,1.0,0.0,1.0,,,
e173e3a3-1947-40e5-926a-8e1c07270d4f,5,6104,52,WDID10499,16,0,2,2,0.99,0.01,0.99,,,
671ab5c2-7fd7-441f-b60c-247662f2e0c4,1,7616,19,WDID10260,6,0,2,2,1.0,0.0,1.0,,,
0babc614-d731-454f-89d9-a98364974c0f,6,2766,27,WDID10643,8,0,2,2,1.0,0.0,1.0,,,
e0b7de28-5b87-4d97-8912-e2c9e4181e78,4,2346,84,WDID10935,12,0,2,2,0.99,0.01,0.99,,,
d5751ac3-2629-41c2-ab32-75b104e9e334,1,1144,63,WDID10491,3,0,2,2,1.0,0.0,1.0,,,
ced9cc39-c784-4f0a-b156-5f3592e754a6,2,1643,75,WDID09978,6,0,2,2,0.99,0.01,0.99,,,
ae4e0c10-f1a8-4fc0-9f9f-365d3604678d,0,4832,77,WDID10693,12,0,2,2,1.0,0.0,1.0,,,
5f94e1d3-7980-499f-bebe-2edaa4b9c55f,1,6738,82,WDID10179,7,0,2,2,1.0,0.0,1.0,,,
26036692-1a52-4cfc-9d3e-2769aa5c9dea,2,3145,88,WDID10307,4,0,2,2,1.0,0.0,1.0,,,
1dbca1d3-dc76-4c2a-8e36-62288d137d12,6,8693,62,WDID10549,3,1,0,0,0.98,0.98,0.02,Avocado,Supermarket,7.3
f41d9a03-0355-4aae-87a5-2d9ab97bdb82,0,8403,24,WDID10601,17,0,2,2,0.96,0.04,0.96,,,
4a7ee7f9-620a-45fe-8ced-dba8cfaec983,1,2367,64,WDID10017,15,0,2,2,1.0,0.0,1.0,,,
f0778c9c-83d4-40a7-bbe3-98771c8ff82d,2,7524,31,WDID10252,14,0,2,2,1.0,0.0,1.0,,,
b9adc55f-7a1b-44a9-a883-42cf0ced44da,5,3377,25,WDID10148,9,0,2,2,1.0,0.0,1.0,,,
bac6f19e-3319-49c6-86af-22faeb2d56c8,1,8367,49,WDID11067,14,0,2,2,0.99,0.01,0.99,,,
f979cf1b-2a5e-443f-9ca0-4e3688d0594c,4,8393,48,WDID10945,11,0,2,2,1.0,0.0,1.0,,,
a43ea9f0-a92c-40c1-9219-e742eeefca88,5,949,56,WDID10671,13,0,2,2,1.0,0.0,1.0,,,
1eaf82fb-9fce-4c13-8838-993be4ecb107,5,5469,78,WDID10641,12,0,2,2,1.0,0.0,1.0,,,
a93cf637-1f16-4774-831d-f39a448e5d12,2,6729,53,WDID10740,5,0,2,2,0.98,0.02,0.98,,,
be8cc6c8-8c1b-4b93-950a-c867d1fb43a2,6,3448,43,WDID10947,10,0,2,2,1.0,0.0,1.0,,,
8130efe2-7bf2-40b1-a851-31d2e4f1df7f,1,3075,49,WDID10706,19,0,2,2,0.99,0.01,0.99,,,
b4b9bf71-84b4-4994-9527-ba4c3b17700f,5,2224,50,WDID10511,1,1,0,0,0.98,0.98,0.02,Sliced Turkey,Supermarket,13.22
84486b9c-523b-4c9e-b17f-b0c22e2f78ab,3,2444,39,WDID09878,17,1,0,0,0.92,0.92,0.08,Corn Tortillas,Supermarket,9.97
2a15d912-7dee-4ad7-a6e5-292ea4dc0e76,2,8085,81,WDID10568,15,0,2,2,0.94,0.06,0.94,,,
ae6ccf50-8984-4087-bc3c-de6f216a7418,6,6876,46,WDID10839,8,0,2,2,0.98,0.02,0.98,,,
284f143b-fed0-4ee2-9539-30132f4233ee,0,3339,89,WDID10744,10,0,2,2,1.0,0.0,1.0,,,
a7c9ade6-284f-493a-96b1-c72ba36ce606,1,8595,71,WDID11107,4,0,2,2,1.0,0.0,1.0,,,
94e98811-0fa4-491a-b63f-1876e4b6fae2,0,6806,87,WDID10886,1,0,2,2,0.98,0.02,0.98,,,
3a8b65ea-ddb7-41b0-8d08-39a5146e0503,5,7829,43,WDID10899,18,0,2,2,0.99,0.01,0.99,,,
729b6df8-e15a-48a7-a801-a61f382e2f96,5,2005,90,WDID10468,19,0,2,2,0.92,0.08,0.92,,,
8752955f-7cbf-4493-92bb-4f10ce5e9192,0,1490,30,WDID10586,18,1,0,0,0.97,0.97,0.03,Tortilla Chips,Supermarket,12.63
79477d19-3406-48b9-9caa-1e743071761a,6,3484,54,WDID10409,11,0,2,2,1.0,0.0,1.0,,,
59710ad4-97a9-4479-8681-6c19d8abe067,4,2490,18,WDID10225,8,0,2,2,1.0,0.0,1.0,,,
ed6218aa-9ba3-4e41-ba7c-5263599c8501,4,2962,66,WDID09927,11,0,2,2,1.0,0.0,1.0,,,
aa306647-b16c-4f4c-a939-6a50ec04da6c,6,5093,40,WDID10914,19,0,2,2,1.0,0.0,1.0,,,
3651120e-5209-465d-970f-ea4d8a2edad7,4,5061,58,WDID10261,7,0,2,2,1.0,0.0,1.0,,,
9eff076b-d92c-4ca7-a734-9db61b0eec3d,1,8531,46,WDID10552,2,0,2,2,0.99,0.01,0.99,,,
73323bb3-9afe-44a0-9418-578c4d368035,6,2558,78,WDID10996,19,0,2,2,0.99,0.01,0.99,,,
43a77191-33c5-4fcf-a96d-1972b3674f80,4,1647,90,WDID10677,17,1,0,0,0.97,0.97,0.03,Apple iPad Air,Electronics,185.97
10348b2f-d6e1-41ab-bd79-fb795515f238,0,2088,36,WDID10145,17,0,2,2,1.0,0.0,1.0,,,
46f85969-a256-40b9-838c-1a3e78ffce82,1,3182,67,WDID10703,7,0,2,2,0.99,0.01,0.99,,,
fa383d0e-e924-42ee-8feb-202a86eefd5c,5,4368,52,WDID10468,7,0,2,2,0.98,0.02,0.98,,,
c6d1f23b-940c-4f22-8b96-7f61500b09b3,3,7749,52,WDID10113,16,0,2,2,1.0,0.0,1.0,,,
5be4328e-58ed-4fdd-af5c-61ff66d6a0ff,1,8543,28,WDID09964,19,0,2,2,1.0,0.0,1.0,,,
715df4f6-0d37-4802-8610-3b1ebc8002da,6,7655,26,WDID10962,8,0,2,2,1.0,0.0,1.0,,,
33f08efa-19e4-4fe0-b298-e5cebffce882,3,8057,60,WDID09958,10,0,2,2,1.0,0.0,1.0,,,
20e85b95-f377-4529-90ab-37448edf21f7,3,6850,76,WDID10105,7,0,2,2,1.0,0.0,1.0,,,
18021aef-36aa-436a-96a6-68fa576dbfff,1,2289,83,WDID10136,16,0,2,2,1.0,0.0,1.0,,,
366dd184-e751-4df0-978c-486c94d8e01e,0,5406,52,WDID10798,7,0,2,2,1.0,0.0,1.0,,,
13f61506-38ec-4bb4-af93-3cd5640a1eb3,0,7580,41,WDID10103,9,0,2,2,1.0,0.0,1.0,,,
6f9789cc-647f-49f4-bc43-35c4c347f7a0,6,1641,30,WDID10306,19,0,2,2,1.0,0.0,1.0,,,
3a67a467-4564-4a8f-9768-4f873b75c989,6,2676,22,WDID11040,7,0,2,2,0.99,0.01,0.99,,,
69350739-0f47-44dd-960c-e35c72427d7c,1,8563,20,WDID10954,16,0,2,2,1.0,0.0,1.0,,,
f03f3f32-ad95-4187-9779-69369776a5e8,5,5026,84,WDID10374,1,0,2,2,0.92,0.08,0.92,,,
fa838369-0405-45b9-9ed1-183245bef63b,3,1034,59,WDID10472,19,0,2,2,1.0,0.0,1.0,,,
9ddaeed0-e734-4beb-963c-addb944b2619,4,1463,84,WDID10648,14,0,2,2,0.99,0.01,0.99,,,
3b637648-7bd9-49ef-b96a-1ebd570ed788,4,7055,81,WDID10936,9,0,2,2,1.0,0.0,1.0,,,
10b1b356-847b-4ba0-b1d9-04b83c5aa0cd,3,3402,83,WDID10171,16,0,2,2,1.0,0.0,1.0,,,
1e852f51-ab1f-4ff0-9937-6c7b11982f31,5,3308,40,WDID10372,19,0,2,2,1.0,0.0,1.0,,,
de0f3cd7-e5b5-4273-9ee3-f938fa1251be,4,5039,70,WDID10919,13,0,2,2,1.0,0.0,1.0,,,
f2053f66-f9f3-43da-93c7-c7c35d8e3728,2,3257,75,WDID10237,1,0,2,2,0.99,0.01,0.99,,,
c0de9a40-0dd4-451f-961d-bfa17c0b7918,0,2990,49,WDID10740,19,0,2,2,1.0,0.0,1.0,,,
4a932ed3-0089-4621-a7ff-50665b643db0,1,4724,40,WDID10680,11,0,2,2,0.98,0.02,0.98,,,
0c3deced-35f2-4233-a2fd-d2b9d638462f,6,7844,74,WDID10684,7,0,2,2,1.0,0.0,1.0,,,
a5e226c0-0729-459a-9474-46d8bbb13483,1,6706,64,WDID10796,7,0,2,2,0.94,0.06,0.94,,,
ca05f660-a647-41fe-8266-38bab59c2324,4,1328,82,WDID10552,11,0,2,2,0.99,0.01,0.99,,,
19dcb139-4253-4edf-abc6-8ecc028cd628,6,2502,71,WDID10613,12,0,2,2,1.0,0.0,1.0,,,
1e9b99a1-f777-43cf-b69d-61f60365f0f2,6,164,86,WDID10395,17,0,2,2,0.99,0.01,0.99,,,
d943bf02-f7dd-4bb5-9ea2-385651669db9,5,8470,84,WDID10117,7,0,2,2,0.97,0.03,0.97,,,
92eacb3e-c072-4ba6-b422-453bef1a3ea3,3,7061,62,WDID10600,6,0,2,2,1.0,0.0,1.0,,,
419f2d5f-f0eb-404e-a581-ba40f0eb8ca1,5,2393,77,WDID10853,4,0,2,2,0.99,0.01,0.99,,,
d239e126-2b7f-40d7-8927-94a9d168bb72,3,4903,78,WDID10499,7,0,2,2,1.0,0.0,1.0,,,
2b36436e-7edc-4071-b184-af945c808a26,5,4398,74,WDID10175,4,0,2,2,1.0,0.0,1.0,,,
734dbc86-5ba8-4363-8677-f7079a2f3f11,0,2954,36,WDID10549,9,0,2,2,0.99,0.01,0.99,,,
c6c1e700-3d2f-456a-82a4-3c65d3945c64,3,1010,90,WDID09874,18,0,2,2,1.0,0.0,1.0,,,
398a18f1-71a9-4a10-9433-25855b807a37,4,3589,86,WDID09943,14,0,2,2,0.98,0.02,0.98,,,
22281dc4-a81e-4578-9fc5-62e344a235fb,6,4397,86,WDID09963,10,0,2,2,1.0,0.0,1.0,,,
6e319ecd-e2c6-46d5-b071-61f64d5c7ec7,0,58,52,WDID10242,17,0,2,2,1.0,0.0,1.0,,,
0f58e8e2-92c9-4a69-9efd-e05a27cb3fa7,2,5879,51,WDID10069,10,0,2,2,1.0,0.0,1.0,,,
770e7980-0684-4e07-84ee-00f97a2a1d92,5,5994,63,WDID09945,12,0,2,2,1.0,0.0,1.0,,,
9fbd7040-989b-449f-abea-a088c128bcc0,4,6912,23,WDID10741,12,1,0,0,0.99,0.99,0.01,Google Chromecast,Electronics,750.72
78f8a0a5-c500-4bc6-9c93-c8e3e61f7741,0,888,41,WDID10599,13,0,2,2,0.99,0.01,0.99,,,
15996f80-5c1a-4549-a76c-a1cf171a8ba5,0,2264,32,WDID09990,8,0,2,2,1.0,0.0,1.0,,,
57bffcbf-3b9a-4839-966f-dfc6c1eabdf7,3,5399,23,WDID09986,1,0,2,2,1.0,0.0,1.0,,,
b7a26133-6eed-443d-970f-91dfbdd5ff4b,1,5675,48,WDID10596,14,0,2,2,1.0,0.0,1.0,,,
0f4ebc05-17f5-481e-863d-a6137d5c4727,0,4486,19,WDID10476,8,0,2,2,0.91,0.09,0.91,,,
6893fd8c-0d66-4332-b8b1-d9e34fc77c10,3,8903,64,WDID10238,12,0,2,2,1.0,0.0,1.0,,,
47976aac-57b4-468f-844c-d78e0d587038,6,8093,31,WDID10353,8,0,2,2,1.0,0.0,1.0,,,
ac042c45-46f3-48aa-a314-901373e9d72c,2,4072,27,WDID11089,1,0,2,2,0.99,0.01,0.99,,,
5677c837-3a61-4469-bb70-a50dc794cf77,6,4489,77,WDID11034,2,0,2,2,0.99,0.01,0.99,,,
1108bdc8-65b5-44af-ba70-29f51cfa2557,1,5581,43,WDID10219,6,0,2,2,1.0,0.0,1.0,,,
b5fd9191-e361-4939-b6db-51fe44ff9673,5,822,39,WDID10238,2,0,2,2,1.0,0.0,1.0,,,
e6b6bfde-7516-45a6-9e1f-84b35502ffca,6,2835,77,WDID10543,16,1,0,0,0.99,0.99,0.01,Pasta,Supermarket,16.2
4c194e60-966a-429b-ab95-35a5317e7317,3,8871,51,WDID10439,17,0,2,2,1.0,0.0,1.0,,,
1c3d1764-a2b0-462c-b2d5-bb4097bd6c78,1,1241,20,WDID09912,5,0,2,2,1.0,0.0,1.0,,,
94671415-4e54-4b63-b670-77847eb6f7c6,5,3280,34,WDID10518,10,0,2,2,1.0,0.0,1.0,,,
3fd47d74-1ad1-4e24-b718-0e2a1ff0d049,0,8081,44,WDID10892,14,0,2,2,1.0,0.0,1.0,,,
b4614818-13ae-4cd9-9c76-ac4d5981e4ac,3,3117,79,WDID10347,17,0,2,2,1.0,0.0,1.0,,,
79fea191-5951-44de-8b5f-8219af445c11,1,9350,53,WDID10361,14,0,2,2,1.0,0.0,1.0,,,
329c5732-2e0d-412d-9e85-0f70cb6063e7,4,1095,25,WDID09942,10,0,2,2,1.0,0.0,1.0,,,
392f7fcb-2358-427a-84bc-ef7902b381e2,5,4136,85,WDID10265,17,0,2,2,0.99,0.01,0.99,,,
2d3aa367-087c-43cc-b160-325b9afef3f8,3,6372,81,WDID10595,11,0,2,2,1.0,0.0,1.0,,,
a45c9654-d651-420e-abcf-abec70d7bfdf,0,1404,26,WDID10647,13,0,2,2,1.0,0.0,1.0,,,
76a37a37-8f5b-4b6a-8cbb-609ad3992a80,3,8268,68,WDID11066,3,0,2,2,1.0,0.0,1.0,,,
5519a1c6-9589-4ddf-89e4-4f78ee14597f,6,332,81,WDID10832,10,0,2,2,0.98,0.02,0.98,,,
bfbd6504-19ff-4b7b-81f6-dc367369129d,0,4096,63,WDID10448,3,1,0,0,0.96,0.96,0.04,Orange Juice,Supermarket,6.1
71856de3-7e3f-4394-a37c-6977594ae3d2,4,2987,79,WDID09928,18,0,2,2,0.99,0.01,0.99,,,
8b5801fc-9d1d-46e7-9ccf-aa1f6bbc774b,0,6854,82,WDID10799,17,0,2,2,1.0,0.0,1.0,,,
34d03594-9e09-4f01-a03c-63ee53e46521,2,4325,54,WDID10632,9,1,0,0,0.96,0.96,0.04,Granola Bars,Supermarket,8.23
899c543a-7ae7-458d-8661-ac966a096ea3,6,5758,82,WDID10867,11,0,2,2,1.0,0.0,1.0,,,
9c938db5-f0ec-44b2-a6fa-182f94ed05cb,1,6906,20,WDID11032,16,0,2,2,1.0,0.0,1.0,,,
7c759d76-ddff-4e3f-aa09-72736e159cd3,3,1809,69,WDID10665,10,0,2,2,1.0,0.0,1.0,,,
0baecdf1-8c0c-4d7f-b6fd-426ad76a1f1f,4,3744,19,WDID10621,8,0,2,2,1.0,0.0,1.0,,,
e8db6261-0f69-4a7c-8018-633ee9e6e869,3,8631,77,WDID10677,2,0,2,2,1.0,0.0,1.0,,,
bf2301fd-3af9-4208-92a7-a8a3be4e27f0,6,8293,56,WDID10291,8,0,2,2,1.0,0.0,1.0,,,
e92a978b-86b3-4590-ae61-027d528a8bce,5,8848,32,WDID10736,11,0,2,2,1.0,0.0,1.0,,,
af7c4003-cda7-4db1-a89b-c75e16d3cee9,4,5193,47,WDID10585,3,0,2,2,1.0,0.0,1.0,,,
0e17bb25-9220-46c8-9d14-aac49636e8ee,5,9333,55,WDID10558,3,0,2,2,1.0,0.0,1.0,,,
190e6dfe-5300-4f11-a6f9-8f32e61480f9,0,1745,29,WDID09887,8,0,2,2,0.99,0.01,0.99,,,
076c02ae-9f33-4765-b301-91a68ed884f6,4,779,80,WDID10355,16,1,0,0,0.9,0.9,0.1,Chicken Breast,Supermarket,5.93
1419a115-e960-4313-9f95-03544a6c914e,0,4040,50,WDID09931,17,0,2,2,1.0,0.0,1.0,,,
aaa30c90-53df-4957-978a-758bc34417d7,4,1792,46,WDID10075,14,0,2,2,1.0,0.0,1.0,,,
d6a28c2e-0130-4e68-a653-5f39900df2f1,0,2849,41,WDID10999,3,0,2,2,1.0,0.0,1.0,,,
55242657-f6a5-45d9-9b3a-2ca447fdf83f,0,235,51,WDID09946,6,0,2,2,1.0,0.0,1.0,,,
b117f5d2-1c39-4dc7-9654-47d744ebc9df,5,4536,82,WDID10066,8,0,2,2,1.0,0.0,1.0,,,
61f3ca63-bd62-4b9b-886d-a3fedd75f6a9,3,173,63,WDID10261,6,0,2,2,0.99,0.01,0.99,,,
951831d1-7359-48a3-8253-e4381f06cd78,1,1630,35,WDID10827,5,0,2,2,0.98,0.02,0.98,,,
a24a46ec-a064-46a9-bd46-3c9f2f63b5a0,5,9372,72,WDID10182,1,0,2,2,1.0,0.0,1.0,,,
f0f3cd31-efcd-48a4-9f47-a5ff3815e264,6,2747,22,WDID10149,4,0,2,2,1.0,0.0,1.0,,,
d3c11ff9-ba1e-442d-8de6-0b6b42aa31c8,1,8262,39,WDID10985,12,0,2,2,1.0,0.0,1.0,,,
c9708ecc-85f3-4288-bcf4-8f7948bb6345,6,7279,61,WDID10640,13,0,2,2,1.0,0.0,1.0,,,
3ee0dedd-cab4-4762-8e87-c751c1688a66,6,4646,90,WDID10709,9,0,2,2,0.94,0.06,0.94,,,
ea51e543-e220-4222-ac48-89bdfc5a7057,5,7962,84,WDID11079,2,0,2,2,1.0,0.0,1.0,,,
117209d9-75a5-48a1-aa38-e59aada303e2,1,4191,78,WDID11113,12,0,2,2,1.0,0.0,1.0,,,
27ab2ec7-8a72-4923-b33b-451190e7d67e,5,802,61,WDID09993,6,0,2,2,1.0,0.0,1.0,,,
a74c4b62-b609-4b3e-b8cf-5b96522a6315,3,1320,66,WDID09879,6,0,2,2,1.0,0.0,1.0,,,
47092d24-1fd1-42cf-bb9a-3f47b2c42906,2,328,32,WDID10225,1,1,0,0,0.95,0.95,0.05,Granola Bars,Supermarket,8.23
02b097a5-e663-4d0a-92ed-f079a3e57455,2,8907,54,WDID10414,13,0,2,2,0.99,0.01,0.99,,,
d51497a9-d42d-4c03-82e0-c77c5d932ccb,4,2449,36,WDID10849,13,0,2,2,1.0,0.0,1.0,,,
44b564bd-8aef-4c65-9703-8d3f1a169365,6,8493,51,WDID10722,4,0,2,2,1.0,0.0,1.0,,,
aafb65ab-2444-414b-8ee7-581b1c46ab7b,4,3362,20,WDID11054,1,0,2,2,0.99,0.01,0.99,,,
80cbdfde-e88d-40e3-9a0d-523fcc5dbc98,2,6456,89,WDID10515,19,1,0,0,0.98,0.98,0.02,Protein Bars,Supermarket,15.49
913a5bea-02f8-43f5-87c5-9558fa3a9663,3,6571,31,WDID10551,4,1,0,0,1.0,1.0,0.0,Garlic,Supermarket,12.53
b280dcec-60e5-4d74-ade1-3355da7d5962,0,7936,70,WDID10557,4,1,0,0,1.0,1.0,0.0,Pancetta,Supermarket,10.44
c5747b11-7d90-45eb-b0df-a0f6f7701074,0,3342,34,WDID10502,9,0,2,2,1.0,0.0,1.0,,,
e4d644c5-3719-45cb-b596-6d5f6ce6440f,5,5489,21,WDID10649,6,1,0,0,0.95,0.95,0.05,Protein Bars,Supermarket,15.49
e934260e-6e5f-455b-8810-9dc05d9cbf27,1,7082,85,WDID10833,4,0,2,2,1.0,0.0,1.0,,,
ec71c8a5-8061-4c35-aa1d-8257000042a3,1,8926,54,WDID10044,10,0,2,2,0.99,0.01,0.99,,,
a5148a12-b474-4b32-baf8-1fcf1b675d08,3,7053,47,WDID10088,2,1,0,0,0.96,0.96,0.04,Frozen Vegetables,Supermarket,8.54
c15ab031-7e31-4746-8a60-ed090172faef,2,753,52,WDID10149,15,0,2,2,1.0,0.0,1.0,,,
6b007a55-60b1-412a-8f75-cb74de63ac72,3,1614,51,WDID10098,11,1,0,0,0.97,0.97,0.03,Cinnamon Toast Crunch,Supermarket,8.11
9f68b845-98fc-47b7-afa3-442e414e5bc7,2,5998,40,WDID10437,3,0,2,2,0.94,0.06,0.94,,,
ba0b4cd6-0a73-4068-bcff-432ed651d272,4,2479,70,WDID10728,3,1,0,0,0.98,0.98,0.02,Kindle Paperwhite,Electronics,738.81
ff364b17-f196-4798-b23d-4c586554e2d9,5,8011,30,WDID10932,15,0,2,2,1.0,0.0,1.0,,,
104a7f36-b499-4bae-94f7-8be97624f13f,6,9373,41,WDID10655,17,0,2,2,0.99,0.01,0.99,,,
7bf5981b-1333-42c1-bcdf-04796b542379,1,1048,36,WDID10702,6,0,2,2,1.0,0.0,1.0,,,
81474354-07a8-4a7d-826f-876a8ee530fa,0,1924,46,WDID10129,5,0,2,2,1.0,0.0,1.0,,,
9d1bfc6a-4b66-4b20-abb5-dab9d39762ba,3,8999,49,WDID10001,15,0,2,2,1.0,0.0,1.0,,,
02adbf27-df13-44d0-9c4d-61a398cc0329,2,1093,27,WDID10979,4,0,2,2,1.0,0.0,1.0,,,
06ca0ed0-67c9-4f7b-9309-49328a6d49b5,6,8150,79,WDID09874,5,0,2,2,0.91,0.09,0.91,,,
e652a6f1-7409-4686-8624-02eb223740a5,4,1761,49,WDID10354,1,0,2,2,1.0,0.0,1.0,,,
74429b02-a472-4b27-bc2e-8d7b2179abe9,5,8552,58,WDID10540,7,0,2,2,1.0,0.0,1.0,,,
cdc29a4d-cf0f-4298-ac28-193cf154cf45,5,1981,80,WDID10750,10,0,2,2,1.0,0.0,1.0,,,
99dbefad-14b7-4630-8adb-9f46d8f7837e,6,942,80,WDID10173,8,0,2,2,0.99,0.01,0.99,,,
bcd30295-7cbc-4f18-97af-07369bbb96a1,6,6518,63,WDID10582,10,0,2,2,1.0,0.0,1.0,,,
d1045bdc-16f5-4641-849f-e2d3c07670fc,1,8032,59,WDID10256,12,0,2,2,0.99,0.01,0.99,,,
6f674f46-cd3e-4f7f-af80-09c0e9145409,1,1334,70,WDID09898,8,0,2,2,1.0,0.0,1.0,,,
9a4fc17f-c122-4fa0-bdc0-27d6b0a08196,0,2354,19,WDID10885,4,0,2,2,0.94,0.06,0.94,,,
18c62c3d-97c2-4450-91ec-1a3eaf34a3e3,2,8626,50,WDID11070,9,0,2,2,0.99,0.01,0.99,,,
ab8d0f46-428d-46a0-9b19-f42c4c8a4836,6,4251,36,WDID10073,1,0,2,2,0.99,0.01,0.99,,,
489e4e50-7208-43d3-b9f5-3d582a2a67f9,4,3609,25,WDID10770,7,0,2,2,0.99,0.01,0.99,,,
555a0e50-45b3-4116-b747-81930a6c878a,1,8878,44,WDID11010,8,0,2,2,1.0,0.0,1.0,,,
f88bf157-6bdb-46e8-9536-534ec4081054,4,8090,35,WDID10118,5,0,2,2,0.99,0.01,0.99,,,
6d405229-b3c9-4611-8c8f-b1ea3e10815e,1,4320,21,WDID10109,14,0,2,2,1.0,0.0,1.0,,,
3522ab13-53e0-4afc-84b1-ad430bf994a2,4,6489,38,WDID10074,2,0,2,2,0.99,0.01,0.99,,,
752bcb88-91ff-4e47-86c1-47e96dd80418,4,8965,28,WDID10136,17,0,2,2,0.99,0.01,0.99,,,
80a66241-2645-4d78-b5d6-5609c5d0ae7d,5,8354,78,WDID10663,12,0,2,2,0.98,0.02,0.98,,,
e8243345-1885-40db-a583-b32a80448fba,0,786,47,WDID10107,9,0,2,2,1.0,0.0,1.0,,,
45bf6744-cd66-4cd1-a733-82ee39ee1c56,5,1078,24,WDID10744,7,0,2,2,0.99,0.01,0.99,,,
58a61738-2798-4ad0-aafa-119a66c16edd,5,2338,41,WDID09911,14,0,2,2,1.0,0.0,1.0,,,
f7abf8c9-4515-41d5-931a-e47e0c32c67e,6,4949,55,WDID10610,11,0,2,2,1.0,0.0,1.0,,,
074a77f9-bf9b-4f0a-8249-bb582b7d8add,4,496,38,WDID10645,1,1,0,0,0.98,0.98,0.02,Kindle Paperwhite,Electronics,738.81
5335ec5f-e620-4169-b406-de0b5e9aac87,1,7437,40,WDID10122,5,0,2,2,1.0,0.0,1.0,,,
ba9b8830-6a64-4512-a0c2-382cf6f68fc0,0,7242,35,WDID09886,4,0,2,2,0.99,0.01,0.99,,,
e28d5996-c138-49b6-b934-73e2decd8c4a,2,159,43,WDID09879,10,0,0,2,1.0,0.0,1.0,,,
c5cdbd4b-e445-4579-b311-5c640f1cf695,3,6968,74,WDID10665,3,0,2,2,0.98,0.02,0.98,,,
18789b8b-c32c-4952-a9ca-8ea204222ad2,1,7833,56,WDID10046,14,0,2,2,1.0,0.0,1.0,,,
11285702-3cc8-43f7-8337-968dd0fa8913,1,8887,60,WDID09908,13,0,2,2,1.0,0.0,1.0,,,
c9d42548-44c8-4e62-a9b9-0768ac870c07,0,1589,45,WDID10597,13,1,0,0,0.96,0.96,0.04,Baking Powder,Supermarket,17.95
85ec6196-09f6-4985-be6b-9ff1fe75406a,0,6054,64,WDID10228,12,0,2,2,1.0,0.0,1.0,,,
aa1f9784-d4ec-4b52-a429-94d9a6fec9f0,2,1235,25,WDID10010,9,0,2,2,1.0,0.0,1.0,,,
6e562237-b0a0-4386-9749-0d98ef3b9783,2,9207,64,WDID10121,11,0,2,2,1.0,0.0,1.0,,,
